user_id,is_blitz
DFreitasBrazil,0
srchess_15,0
SashaOsp,0
Efdeha11,0
Mahmoud_has,0
w4tt,0
Lijo_kerala,0
MrTackle,0
Loris_Nathoo,0
lololoshak2281337,0
HernanAlt,0
vsh1chess,0
amiram123,0
Belost,0
pedileGGiu87,0
demonkingacademy,0
kartiks2013,0
BrenoDD,0
Bar2Wmtr,0
Krecik120,0
InferiorMove,0
damianebn99,0
Lanzero9000,0
world_cham,0
HighClassPatzer,0
Shuvi211,0
wronabart,0
Danylo0_martyniv,0
escudodehiero23,0
thabogumpo,0
lowlevelN00B,0
Shiva_Srivastava,0
dr_peatdocs,0
ProfesssorAdol,0
HhHammad,0
aymenbah,0
fsahin2,0
z78zena27,0
Arvindehghankar,0
jarujarujaru,0
Artem_zakharopulo,0
k_sa,0
P1K0003,0
jarek92a,0
FrancisDaniel7,0
Samson101,0
BayeMbaye,0
MASTERhemanth,0
Brahayt,0
Vov_a1,0
AnasOsama0002,0
user41578139,0
AaronHodgson,0
ElenaAveti,0
erikmannen,0
Nakul2018,0
Vincayne,0
robothobot,0
TT2041,0
Eneranaral,0
HonoratoIIISilveo,0
shhone,0
atomic_123,0
mehrad7522,0
behnazpiroozkia,0
goodvibesonly2021,0
killwish01,0
Irham14,0
itsviren,0
nandantanishk14,0
Harshni,0
GUDAUTA-CHESS,0
Tomaiss,0
kemp_Arty,0
Thezzet,0
LuisDelRioF,0
bpa9226468521,0
Olga-22,0
Kassey,0
kardiakafti1980,0
watchfulowl,0
moatasa,0
RidhamShah,0
sk24_12_2020,0
Hegde_Aditya,0
cvspoojith,0
My_real_name,0
PiesekHenio7,0
FedorErysh,0
zbrcy,0
NataschaCh,0
roozbeh1363,0
Lapislazulo,0
elshab,0
blindchessonly173,0
Mostafa487,0
TNC_truongphong2012,0
Onlyg6,0
semwrest,0
anonimos111,0
Bbehnam777,0
adam3sfour,0
JuanJo2401,0
Z4g0rr,0
Abdi385i,0
BilgeReis,0
max-hacker-yt,0
Mikle-novochek_161,0
gar47,0
kirulik,0
vvsjana,0
georgiycherdancev,0
I_Yaroslav,0
valdemar1989ll,0
jtgslatt,0
Jordschu11,0
liyan8,0
xenobard,0
IchLiebeDich11,0
Scaringstick,0
Victoria_N,0
stegasauro,0
mghifariarfan,0
sling16,0
mora_miguel,0
Hamdaan-Meharoof,0
Oleg28ru,0
Siakkaye_2335,0
Tsogoo9905,0
Tse_Kely,0
ricmezabaltazar,0
alexpourdefaux,0
auau97,0
kayum88,0
Clarinette2008,0
Katras,0
Dhrupad_Deepesh,0
NijeyK,0
nalazs07,0
Arieldening9,0
Jorge_Matamoros,0
anacatao123,0
schaakeen,0
fuseearjenCDF,0
bangal79,0
Contrapasso_ta,0
SilverbackHQ,0
K_ur_t,0
PoisonOakB,0
Ochluo,0
thissomedude69,0
gassom-12,0
xihuan,0
ridayrudra,0
Yoweri15,0
salebb,0
Fionalia,0
Kirill8901,0
UniversalKing24,0
ShivendraKumar,0
jSACHiss,0
Aikohfox,0
Rendezvous_shore,0
BrotherJudge,0
ajedrecista223,0
c3rb3ru5,0
Kevsaitama9846,0
sasheg,0
lighter3219,0
BenSur,0
v_zuke,0
relaxbcool,0
pagal27,0
Rajiuddin,0
jmkon007,0
dark_5,0
nasadil,0
NG1000,0
Facu77,0
sainaambrose,0
Weisspferd,0
sleeper73,0
danibucha,0
IG-PetterCx,0
EduardoGonzalezM,0
Car1312,0
WololoHoyohoyo,0
samgold89,0
uday_017,0
sara0a,0
Shockariz,0
bayernchess,0
amrheikal65,0
vahidamiri1372,0
dansinoni,0
soeren78,0
SAAT25,0
BenjaminSanchez_2SNL,0
Schwi64,0
Qsac,0
Reffers,0
Hyuzz,0
NAPTOWNDRKNITE,0
Ssula,0
ebrahim2000,0
AresMV,0
AllyHP,0
Mateus_Augusto,0
Enchos,0
Vladimirpink,0
gmxequemate,0
Magistr1983,0
AntonioooT,0
PoyrazEmre9,0
Kurumilover69,0
Tomasortiz,0
Vahramavakian,0
zhivkokasabov,0
amanda16,0
USCF_15183431,0
Gongubas,0
INIshaan,0
TIMrs,0
chess_dragon2013,0
viszabi01,0
Bardock06,0
Matbea,0
TheJohnJ,0
LincolnHawk83,0
defensywne_szachy,0
NikitaViktorovich,0
WanderleyAmorim,0
ruhum01,0
anjini18,0
macncheese37,0
KmHachimMoabdou,0
Socky24,0
aranunz,0
quitechessplayer,0
Dawood10,0
NewMapWhen,0
Davethera,0
fermig,0
Talleres1913,0
Samurai_A,0
ffplayer007,0
Cockle,0
Jonas_Heemann,0
himahima1985,0
ArithAggarwal,0
fa4086,0
extasio,0
Therosius,0
zhfwen,0
Shamionov_Arslan,0
slyfox2006,0
shatirov_2010,0
boehm,0
Immortal_Knight73,0
BiVit,0
mukundvasudev,0
Holguinero,0
MG_VizMc,0
jarraraysh,0
Pelucas22,0
nicholase1,0
chaamploo,0
lionguard24,0
insiderunner,0
anderew053,0
avsani,0
tezzans,0
saberfer,0
gouvani,0
Nanchim,0
Rade-Samby,0
ZXC2005DED,0
Aletrader,0
Gubin74,0
Daniella007,0
NikkelKnight,0
ayaanjain_4,0
Hemantart,0
xb4,0
codmeister1,0
boris3399,0
Atharvan08,0
KyawKyaw3012,0
SeanWalrath,0
lonewayfarer,0
Camphill,0
MihailBakirov,0
rgkkk,0
Player_3_3_1_5,0
Vaishnavisati,0
Agent777pro,0
Cyav,0
Chelebiev_Esken,0
pawnpusher666,0
DrTaktyVRM,0
dcehibor,0
kTzy,0
Adrianojuega824,0
jzpmet,0
Red_Dragon_7,0
Bb7154,0
olga11111111,0
CRAZYWATER,0
kenyorduna,0
sergeiy,0
aleBOca2022,0
Ahmet2014,0
Paradios,0
HzorMark,0
cavallucciomarino079,0
ranam98,0
carlosfmora,0
VictorySword45,0
Batyshev_Nurdin,0
gio_17,0
Arslan9,0
baguette-en-1,0
Kgantshi,0
jcbm64,0
santiago26asd_lsls,0
Espanol92,0
Chessnerd93,0
Heinrich_es,0
N-sjdkkdksnsb,0
elxio,0
JOhansony,0
gusty02,0
Sardua_CJ,0
Ziquitraque,0
SPCoppy77,0
screwsloose,0
francischege,0
wloclaw,0
aron9255,0
Ayas014,0
KBA3044_MUAZ,0
Varyagov,0
viniJones,0
tast-bjksatranc,0
gmtejas2020,0
Grossier_Merle,0
Ahmet_Cem0606,0
Varandragon,0
dullyourrockk,0
I_Hate_Chess_Betinho,0
YasinAhmed99,0
Blackburne_Varisi,0
Pelegro,0
Vladkuz100,0
mentalrepresentation,0
Matvey-58,0
Ketan_Seth,0
Daniyalkhan5,0
Chiarakap,0
Temirbulat1,0
crewz995,0
GingFreecs17,0
nn_908,0
canyonchovy,0
NowArcher,0
BhorikhanG65,0
Fird19,0
Frenetiq,0
sbaccar,0
frantic00,0
SmirnovDima2015,0
Sakofa7,0
ThorsPanzer,0
tysonhabein,0
matthew829,0
steakncheese,0
pandeynikunj,0
tearbear,0
Rumira,0
danisdaman22,0
Bean100,0
Klueade,0
ZlayBylka,0
YonatanGreen,0
Maidamicis,0
SimeshChess,0
LaXuZz,0
elatinol,0
Pillallo_13,0
Beslan777,0
Rocky_Susan,0
MarkChubaroff,0
forestjump20,0
Leity,0
artyomiy,0
Karelproesmans,0
martin1111111111,0
bijanmaster,0
ososmhmd,0
tdgall,0
Viggan04,0
Faibisovitch,0
ayman7144,0
Luis_Vzla,0
Justemo,0
sumragsri2025,0
eduardocesar,0
makaryi14,0
KarpovEA,0
Stonkfish07,0
ha2412,0
MONSANTOS,0
Thornaberry,0
DeaD_MeaT_25,0
Malikdwaik,0
tahirahmedt,0
Kannjanix,0
Krishanth_Sriram,0
elvijs,0
Abdoelbalm11,0
saloumacharouka,0
Rody42yellowEx,0
AdithyaApuroop,0
str8rider,0
jedm,0
astro_cactus,0
PouncingOunce,0
ak_thiru,0
tadeomariano120163,0
poncho54,0
Yaheaaljazaeree,0
iKnetiHD,0
Revanescu,0
vvilgelm,0
D34D1N51D3,0
Roob8,0
rascarcapac87,0
MahmoodToolabi,0
Moon_Larkhall,0
Eweada,0
Abhigyan_11,0
Wahaj,0
imretired,0
naufalaziz7,0
SXB10,0
ernarrdus,0
thevaldo,0
Ottovasken,0
Rinatchess2023yandex,0
Alav87,0
decak_iz_vode,0
Timothase,0
amay_yadav,0
Dr-Hipo,0
Lineman33kv,0
Moataz_M,0
alfie791,0
saknorito,0
Seif10M,0
Arondompokemon,0
mastersaad1,0
firemanx,0
Gangrell,0
alemon25,0
Berdnikov_Vladimir,0
KaRl_iS_HeRe,0
Caro-Dann,0
joseluis786,0
AdvikG01,0
yolanda87,0
maxopuz,0
Samodra2,0
Lalev,0
RMOSCOSO73,0
blunderbugger,0
neon-pawn,0
kolomuani88,0
ludwigklages824,0
Hogannn,0
vova_mat,0
Gambetorre_Latita,0
Gon200,0
LION_CAR_SLCA,0
IamonFire_Nje,0
Berkay9032,0
Giufe,0
Srivatsanlotus,0
mimi1983,0
JohnsonTin,0
ditokats,0
Night-King2004,0
Joseph_p24,0
Giannigio,0
mantegazziani,0
mapinc,0
MarkSayadi,0
Utkurjon1972,0
Small_Asian_Boi,0
theloddard,0
martez_1616,0
Harrythehpawn4,0
Kharchenko_Andrio,0
JMiguel2005,0
CSm1Le,0
M353980R,0
AfterTSK,0
uraymeiviar,0
AzaGal2010_1rank,0
Valenlema21,0
Joyachessensei,0
pedrogasiro,0
aswinappu,0
Blazej2016xd,0
sonuba1,0
Krishnantg,0
WilliamValentine,0
fromsiverek,0
La293,0
henninghu,0
mastrbe,0
Trivi717,0
Symphonianness,0
Arkan713,0
BNP_P,0
RZUCCO,0
abozkwan,0
chessoptics,0
olgaastafjeva,0
Mixanik63,0
matts126,0
kufu007,0
elkasztan8,0
JAGon,0
hasan-mmma,0
ArinPal,0
Nazar1958,0
Helmut1956,0
farnoo,0
notjustanoob,0
supergm1985,0
Queenwicked,0
BHphamkhanhchi,0
Macabro27,0
gekkammi,0
Sergey041157,0
duppala,0
svadimr,0
Farhod477,0
Ivaan07,0
Timauri1,0
basecomaster,0
tomitau,0
mohammedzaky,0
Laure7,0
faust_md,0
ThePeasant1,0
Isavr-85,0
chesster_puffington,0
idanrara,0
BobMaximchess,0
herland01,0
OkithaVR,0
pratikk1902,0
SUDHEECHESS,0
Or_12345,0
jwalker11,0
daksh778,0
Phoenixxia,0
Ravinexus,0
mentepepe,0
Rian1993,0
Spirit_of_knight,0
JohnDoeSmurfAccount,0
Klim-Leha,0
Piszczu1,0
uz2585,0
creative1_boy,0
Weisus,0
loloxman,0
mkkazemi,0
cleychar2,0
MTH45,0
bobbbbyace,0
Baad1,0
kazuosan,0
Rayan_R1,0
Raja_yadav777,0
aviktarafdar1,0
Minollo,0
svarschik1,0
Scy-laxx,0
normanl2a,0
Fairy_Xin_X,0
TNC_NgoHoangBao_2012,0
Alexgear11,0
Catties,0
Alexander_Prinsloo,0
silvia_sissa,0
zarineluonICE,0
Carolus16,0
sunfour44,0
Ollio,0
EChessGeneration,0
maccabhoy12,0
Notacceptible1995,0
pengzexu,0
omoki,0
Ajith_23,0
Konst4ncja3,0
sickapartment,0
SAULRIZZMAN,0
Vetal_Metal,0
elny75,0
aynof,0
luquitas10,0
radmanheydari,0
Convexx,0
abhbear,0
igmmucarpov,0
lobomau89,0
Adriano_CheIentano,0
milvad,0
Andewu,0
DrewnoDrewno,0
surmico,0
Crab2709,0
swapnil0220n,0
FranzHerzschloss,0
melenasita,0
Nazar_05,0
BrainId,0
Tesema,0
Profesora_Alexandra,0
swellguy,0
KnightMovesLikeAW,0
RobertSmith,0
ShakmanovShamil097,0
sdfghjm,0
EfeBerk55400,0
shojjati,0
AhmetSemsKilic,0
marcinek23123,0
Lord_Yahya,0
vincentmasuka,0
Vladislavs_Gorsanovs,0
rizzk,0
Rama2Vandama,0
mindstone34,0
seedorf19,0
fohaal,0
Latar555,0
pulquijuan,0
Yuan_laureles13,0
DrDwettoDr,0
Standin_Batatritz,0
AramayisKhachatryan,0
MANE1228,0
Le_petit_diable,0
OSWALDO86,0
jvacc,0
Nuriy174,0
Noam166,0
Chesspower1,0
abbas4404,0
clemerfernandes,0
alexmenzorov,0
Ian-Shireburn,0
linux007,0
y_rezaei,0
midhununnikrishnan,0
ShaykhutdinovTimur,0
BalaAfiada,0
Yonal_SS,0
Orlando_Nogueira,0
spandula87,0
BraveChicken,0
Theobel,0
abbotsuger,0
Telegram2022,0
gabotsito4,0
modulofree,0
RaminTheWolf,0
Fischerforever960,0
FuryFlux,0
Rey_Gustavo,0
HoangLeHuy2014,0
cool_calm_chess,0
jodferna,0
Jcosouza,0
rois26,0
AaravNadap10,0
Joelchess0808,0
Asmitakhan,0
AnikaReddyg,0
Angkol_Vakz11,0
ForkinProblemz,0
Polevi,0
CHRISTOFAKIS,0
gambit83210,0
samanthahenao,0
pmate6,0
indiegolf99,0
Kanu_2013,0
Naumchik-10112007,0
eight_squares,0
mu29quci,0
Osamamansour,0
Depressed_Chump,0
christopher2022,0
delfinnnnnn,0
andrefaug,0
Khanhdpg,0
prvsomani,0
Kocica56,0
BEPCTAK,0
Busiiku,0
Tharunrockz_7,0
JDSerlo27,0
tifa222222222222,0
theleoman99,0
Janarbek2015,0
Saeed_hoshmand,0
Mina397,0
dirron,0
jayasaketh,0
kos1929,0
sentex1,0
Mrsetting,0
AlekseyFilin,0
puchunguito2,0
JoseRamonLabrada,0
Zvezdogled,0
NikolayChavalah,0
adewale1995,0
IvanDeMachette,0
AnshulSinha,0
DieWespe1,0
sohum_shah,0
Jakotik,0
BaxSTALEMATE,0
crozenblat,0
XXXMilkaXXX,0
hAssassinn,0
ut_lmfao,0
Metehan_Kadim_Turk,0
Fly91,0
Aravind4ever,0
Felix34470,0
skybi00,0
JustOneBeer,0
carlsen-murat,0
Patty-Ente,0
MSavior,0
Ihhhddd,0
ottersystem,0
jader997,0
AGUSTINCN,0
kartikey86,0
California-Chess,0
I_60GsBabyyyy,0
Tahersmidi77,0
furkanaydin64,0
Steph92,0
good452,0
HageDoding,0
Hakomoji,0
staunton0302,0
IgorGodunov,0
Shourya_Vijay,0
Morinadt,0
LOL_779,0
blancoj3000,0
jlee96,0
chesskasper,0
Tamannasp,0
AK1807,0
Aloksingh93,0
Sebastian-FICM,0
FAT52,0
nigapiga228,0
GuilhermeMilk02,0
Smtprime,0
haythamgiga,0
OMMHOA,0
littlekuki,0
PetarValkov,0
Vandermark,0
Opgan_Jr,0
mainLineEnthusiast,0
Atharv2608,0
Guillaume3,0
il759YaMS,0
ElMaFeem,0
Timmalich,0
Zitrom,0
NorbutayevNQ,0
vikin11,0
IbrahimKazi,0
GeraldMcBoingBoing,0
supreethkapa,0
Angelina_625,0
Esnazar44,0
TheGlassFamily,0
Revanchespiel,0
ejaraneta2,0
Kartikey_Chess,0
ShahmeerAmir,0
GormOsb,0
Sputnik_Monroe,0
Objora8,0
Edu17,0
xasanov_ulugbek,0
Snabanesh,0
ashadbubt,0
MohamedSha3lan,0
Never_sure,0
Arsenii11032014,0
achempion,0
cergo13,0
Nbs123163,0
AdamZaryf,0
MaximGerasimyuk,0
Prochesskaan,0
ishdncnjdnfbc,0
IvanTr86,0
el_socialista,0
Kikochess,0
elbarbaro,0
Matvei_Piruev,0
rocky172636363684747,0
harryath,0
Morningstar_forever,0
EhsanBeckham7,0
mudavadkargeetey,0
laboorasttaa,0
dunci2022,0
Sush9j,0
feribro_crazy,0
mertbilen2013,0
simran_roy,0
Supertoast,0
KhristianAnder,0
horseyAUS,0
fgjhhkfk,0
Jk-witch,0
esechess,0
mathew_vin,0
collote1,0
Nsikora22,0
Ivano0102,0
bkdp,0
KingDavid0524,0
ABX03,0
WindyCity5800,0
Zsochess,0
Namin_904,0
VikramjitNag,0
Mirthandir,0
ThienAnh1772016,0
Mulan_GT,0
theorangepotato,0
k2op,0
PAD66,0
GlowingSweet,0
kahraman_20,0
Medojota,0
seanpawn17,0
googlecash,0
ChrissThePawnEater,0
zabkrai-75,0
TOMSK14022024,0
QuickReza,0
derhanf,0
RaCajPa,0
noggis,0
mihail_d2014,0
emilianoayohual,0
DogBrainSally,0
roni2015,0
woxinghu3,0
josemaria8x864,0
MarijnAB,0
dcabalin,0
FABRILLACTAHUAMAN,0
imvish13,0
yasin155-11389st,0
TomaszR,0
bidak_catur,0
Kavin7770,0
Arasbulut48,0
akhenaton58,0
francjanez,0
bocmani1960,0
czarodziej_pl,0
plcs7,0
WGlock,0
JunhChess,0
Limitlesscard,0
nikas2707,0
MajoraKong,0
doragonman,0
HugoBoth,0
hola_la,0
JoshGOpps,0
GiaLam2013,0
Beshr_Palestine2,0
MmurtuZzz,0
AKSHAT6445_KAUSHIK,0
universal_boss,0
kassys23,0
DrAltayebabd125,0
Tristan011111,0
savas011,0
LeonardoCamacho2003,0
Amitgedam,0
matoXmorphY,0
ElenaDrozdina,0
JoshRobo22,0
J_ov,0
Bobbykumar17092003,0
Barcelona1707,0
won2loss,0
DocTaka,0
ilches,0
sadra_egh,0
devansh_gupta123,0
AdriaCl,0
Aleks1703,0
ezzsham,0
mcdez,0
Crazy_Hippo,0
CastSoul,0
Souselas,0
houserebates,0
zrs_zrs,0
tUTKU08,0
hossein_vl,0
gagawawa,0
Kallibyan,0
ciredevil,0
CengizO,0
MVG3,0
amatotoca,0
captainchess2,0
AMMN,0
Viktor337,0
Lupada,0
Flinker2011,0
Thisavi,0
CHESS1487,0
jwee,0
s1bylla,0
Berry4,0
kinty04,0
CL0D,0
add1ct1on,0
Cobanzinho,0
nilayg1234,0
ravalbrothers232,0
Eduardo_De_Santiago1,0
Agitatorkoba,0
maardn88,0
MadeInPaint,0
Van4177,0
cg7214,0
Aldair_190,0
mahdadrohani,0
IpotermiaMentale,0
Mister-pendru,0
Savastanoking,0
photoking007,0
Ermolaev_Nikolay,0
findus550,0
adhyaa_c,0
evgeniigavrilenko,0
Real_phabz1,0
zeko2020,0
Aleks_Koc_kazan,0
pemula_bangetOPG,0
Kumpel365,0
Pedruw,0
Yakov_Alatorcev,0
EvangelistaToricelli,0
plagiarist,0
David_Chess_113,0
ldaddy21,0
Tristan-isere,0
ibrahemalture,0
mezopeter,0
MargushevRoman,0
ReyDORADO995,0
RominaGalvez201006,0
DLorenzo,0
gabrielemiliochia,0
SJMidge22,0
Kamehamehash,0
tabularasa---,0
Chamarox88,0
FleezyZW,0
Boimir1,0
appllepie,0
optenz,0
Jaco34744,0
Aminov_RZ,0
whitepawnyawn,0
MilanBihani,0
davidsiegelmobile,0
NINJA-Oldair,0
FlyingCarrot,0
Medizinaldirektor,0
Antonina_2700,0
LucasErBedreEnnDeg,0
Knight4D,0
Mark_Heiner,0
FacuMastro,0
thoroughlychecked,0
Jojan111,0
ntsoa80,0
Alexej_Cherepov,0
vacaregio,0
almer_theda_alana,0
JOSEANTONIOAGUI,0
duddykinss,0
Simbahahahaha,0
fanten,0
chetyreglaza,0
ipe71,0
Ruchkin,0
jodanhaneulkim,0
Juliette-13,0
mindelo82,0
dima1509,0
futurecat,0
SaDaT369,0
mohaaboeata,0
elmoyzatv00045,0
old_ussr_school,0
Nishant_Behera,0
Artemdongurool,0
BlossomCat,0
HaticeNur11200,0
Mikhail2406,0
alekxp,0
ezpeon,0
fredpatubo,0
MusicalOctopus,0
AT007338,0
ArekeArlan,0
Elvistazo,0
Raymondstyles,0
hb1401,0
AyamG0lek,0
Smileofff,0
PungoRey,0
bozdemir65,0
Thakshinn,0
chesswin2,0
Chess4Aditya,0
janberga,0
ValeriyUsoltsev,0
Mindula_123,0
xcriss,0
EnlikKazakhstanTaraz,0
LICHAD00,0
Mihailzxc,0
Pabloifc,0
kadomado0131,0
pavelrusakov1951,0
MatthewBurgess10,0
vaibhavprana,0
dinhvudung2012,0
Brent1984,0
TomJuanElRey,0
batudurak,0
sijojoseka,0
AdiSerrano,0
avyaktagupta,0
eosfae,0
DJvone,0
DAGGER61,0
Dawamhamed,0
